Survey Collection ID,System,School,Survey Type,Delivery Method,Date,Primary Facilitator,Secondary Facilitator,Tertiary Facilitator,Quaternary Facilitator,Submitter Role,Clear about change we seek,Clear about roles and responsibilities,Confident plan will achieve goals,Feel more equipped,Equipped and supported,Understand state of instruction,Valuable use of my time:,Clarity direction of work ahead,I learned something:,Likely to recommend Instruction Partners
a152E00000F2OLwQAN,District/Network 11,School 14,Walkthrough and Debrief,On-site,9/27/2021,Facilitator 23,Facilitator 21,,,Instructional Coach,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F2OLwQAN,District/Network 11,School 14,Walkthrough and Debrief,On-site,9/27/2021,Facilitator 23,Facilitator 21,,,Instructional Coach,,,,,,Agree,Agree,,Agree,3
a152E00000F2OLwQAN,District/Network 11,School 14,Walkthrough and Debrief,On-site,9/27/2021,Facilitator 23,Facilitator 21,,,District Leader / CMO Leader,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F2OMLQA3,District/Network 14,School 22,Action Planning,Virtual,9/27/2021,Facilitator 30,Facilitator 29,Facilitator 32,Facilitator 22,Principal,Strongly Agree,Strongly Agree,Strongly Agree,,,,Strongly Agree,,,
a152E00000F26XiQAJ,District/Network 2,School 50,Walkthrough and Debrief,On-site,9/27/2021,Facilitator 3,Facilitator 4,Facilitator 9,Facilitator 2,Assistant Principal,,,,,,Agree,Strongly Agree,,Agree,10
a152E00000F26XiQAJ,District/Network 2,School 50,Walkthrough and Debrief,On-site,9/27/2021,Facilitator 3,Facilitator 4,Facilitator 9,Facilitator 2,Instructional Coach,,,,,,Strongly Agree,Strongly Agree,,Agree,10
a152E00000F26XiQAJ,District/Network 2,School 91,Walkthrough and Debrief,On-site,9/27/2021,Facilitator 3,Facilitator 4,Facilitator 9,Facilitator 2,Instructional Coach,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F26XiQAJ,District/Network 2,School 91,Walkthrough and Debrief,On-site,9/27/2021,Facilitator 3,Facilitator 4,Facilitator 9,Facilitator 2,Assistant Principal,,,,,,Agree,Strongly Agree,,Agree,10
a152E00000F26XiQAJ,District/Network 2,School 91,Walkthrough and Debrief,On-site,9/27/2021,Facilitator 3,Facilitator 4,Facilitator 9,Facilitator 2,Assistant Principal,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F26XiQAJ,District/Network 2,School 91,Walkthrough and Debrief,On-site,9/27/2021,Facilitator 3,Facilitator 4,Facilitator 9,Facilitator 2,Principal,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F26XiQAJ,District/Network 2,School 91,Walkthrough and Debrief,On-site,9/27/2021,Facilitator 3,Facilitator 4,Facilitator 9,Facilitator 2,Superintendent / CMO Executive Director,,,,,,Neutral,Strongly Agree,,Strongly Agree,10
a152E00000F26XiQAJ,District/Network 2,School 91,Walkthrough and Debrief,On-site,9/27/2021,Facilitator 3,Facilitator 4,Facilitator 9,Facilitator 2,Assistant Principal,,,,,,Agree,Strongly Agree,,Strongly Agree,10
a152E00000F26XiQAJ,District/Network 2,School 91,Walkthrough and Debrief,On-site,9/27/2021,Facilitator 3,Facilitator 4,Facilitator 9,Facilitator 2,Assistant Principal,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F26XiQAJ,District/Network 2,School 91,Walkthrough and Debrief,On-site,9/27/2021,Facilitator 3,Facilitator 4,Facilitator 9,Facilitator 2,Other,,,,,,Agree,Strongly Agree,,Strongly Agree,10
a152E00000F26XiQAJ,District/Network 2,,Walkthrough and Debrief,On-site,9/27/2021,Facilitator 3,Facilitator 4,Facilitator 9,Facilitator 2,Other,,,,,,Agree,Strongly Agree,,Agree,10
a152E00000F26XiQAJ,District/Network 2,,Walkthrough and Debrief,On-site,9/27/2021,Facilitator 3,Facilitator 4,Facilitator 9,Facilitator 2,District Leader / CMO Leader,,,,,,Agree,Strongly Agree,,Strongly Agree,9
a152E00000F26XjQAJ,District/Network 2,School 2,Walkthrough and Debrief,On-site,9/28/2021,Facilitator 3,Facilitator 4,Facilitator 49,Facilitator 48,Principal,,,,,,Somewhat Agree,Agree,,Agree,3
a152E00000F26XjQAJ,District/Network 2,School 2,Walkthrough and Debrief,On-site,9/28/2021,Facilitator 3,Facilitator 4,Facilitator 49,Facilitator 48,Instructional Coach,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F2OLnQAN,District/Network 11,School 15,Walkthrough and Debrief,On-site,9/28/2021,Facilitator 23,Facilitator 21,,,District Leader / CMO Leader,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F2OLnQAN,District/Network 11,School 15,Walkthrough and Debrief,On-site,9/28/2021,Facilitator 23,Facilitator 21,,,Instructional Coach,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F2OLnQAN,District/Network 11,School 15,Walkthrough and Debrief,On-site,9/28/2021,Facilitator 23,Facilitator 21,,,Principal,,,,,,Agree,Agree,,Agree,8
a152E00000F20LbQAJ,District/Network 13,School 21,Walkthrough and Debrief,On-site,9/28/2021,Facilitator 28,,,,Assistant Principal,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F20JeQAJ,District/Network 6,School 49,Walkthrough and Debrief,On-site,9/28/2021,Facilitator 35,Facilitator 11,Facilitator 37,,District Leader / CMO Leader,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F20JeQAJ,District/Network 6,School 49,Walkthrough and Debrief,On-site,9/28/2021,Facilitator 35,Facilitator 11,Facilitator 37,,District Leader / CMO Leader,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F20JeQAJ,District/Network 6,School 49,Walkthrough and Debrief,On-site,9/28/2021,Facilitator 35,Facilitator 11,Facilitator 37,,District Leader / CMO Leader,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F20JeQAJ,District/Network 6,School 49,Walkthrough and Debrief,On-site,9/28/2021,Facilitator 35,Facilitator 11,Facilitator 37,,Assistant Principal,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F20JeQAJ,District/Network 6,School 49,Walkthrough and Debrief,On-site,9/28/2021,Facilitator 35,Facilitator 11,Facilitator 37,,Principal,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F20JeQAJ,District/Network 6,School 49,Walkthrough and Debrief,On-site,9/28/2021,Facilitator 35,Facilitator 11,Facilitator 37,,District Leader / CMO Leader,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F26XjQAJ,District/Network 2,School 50,Walkthrough and Debrief,On-site,9/28/2021,Facilitator 3,Facilitator 4,Facilitator 49,Facilitator 48,Assistant Principal,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F26XjQAJ,District/Network 2,School 50,Walkthrough and Debrief,On-site,9/28/2021,Facilitator 3,Facilitator 4,Facilitator 49,Facilitator 48,Assistant Principal,,,,,,Agree,Strongly Agree,,Strongly Agree,10
a152E00000F26XjQAJ,District/Network 2,School 50,Walkthrough and Debrief,On-site,9/28/2021,Facilitator 3,Facilitator 4,Facilitator 49,Facilitator 48,Instructional Coach,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F26XjQAJ,District/Network 2,School 60,Walkthrough and Debrief,On-site,9/28/2021,Facilitator 3,Facilitator 4,Facilitator 49,Facilitator 48,Assistant Principal,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F26XjQAJ,District/Network 2,School 60,Walkthrough and Debrief,On-site,9/28/2021,Facilitator 3,Facilitator 4,Facilitator 49,Facilitator 48,District Leader / CMO Leader,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,8
a152E00000F26XjQAJ,District/Network 2,School 60,Walkthrough and Debrief,On-site,9/28/2021,Facilitator 3,Facilitator 4,Facilitator 49,Facilitator 48,Principal,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F26XjQAJ,District/Network 2,School 60,Walkthrough and Debrief,On-site,9/28/2021,Facilitator 3,Facilitator 4,Facilitator 49,Facilitator 48,Assistant Principal,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F26XjQAJ,District/Network 2,School 60,Walkthrough and Debrief,On-site,9/28/2021,Facilitator 3,Facilitator 4,Facilitator 49,Facilitator 48,Assistant Principal,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F2B27QAF,District/Network 2,School 111,Action Planning,Virtual,9/28/2021,Facilitator 4,Facilitator 9,Facilitator 2,,Assistant Principal,Strongly Agree,Strongly Agree,Strongly Agree,,,,Strongly Agree,,,
a152E00000F2B27QAF,District/Network 2,School 111,Action Planning,Virtual,9/28/2021,Facilitator 4,Facilitator 9,Facilitator 2,,Instructional Coach,Agree,Strongly Agree,Agree,,,,Strongly Agree,,,
a152E00000F2B27QAF,District/Network 2,School 111,Action Planning,Virtual,9/28/2021,Facilitator 4,Facilitator 9,Facilitator 2,,Instructional Coach,Strongly Agree,Strongly Agree,Strongly Agree,,,,Strongly Agree,,,
a152E00000F2B27QAF,District/Network 2,School 111,Action Planning,Virtual,9/28/2021,Facilitator 4,Facilitator 9,Facilitator 2,,Instructional Coach,Agree,Strongly Agree,Strongly Agree,,,,Strongly Agree,,,
a152E00000F2B27QAF,District/Network 2,School 111,Action Planning,Virtual,9/28/2021,Facilitator 4,Facilitator 9,Facilitator 2,,Principal,Strongly Agree,Strongly Agree,Strongly Agree,,,,Strongly Agree,,,
a152E00000F2B2CQAV,District/Network 2,School 114,Action Planning,Virtual,9/28/2021,Facilitator 4,Facilitator 9,Facilitator 48,,Instructional Coach,Strongly Agree,Strongly Agree,Strongly Agree,,,,Strongly Agree,,,
a152E00000F2B2CQAV,District/Network 2,School 114,Action Planning,Virtual,9/28/2021,Facilitator 4,Facilitator 9,Facilitator 48,,Assistant Principal,Strongly Agree,Strongly Agree,Strongly Agree,,,,Strongly Agree,,,
a152E00000F2bWPQAZ,District/Network 43,School 117,Walkthrough and Debrief,On-site,9/28/2021,Facilitator 30,Facilitator 29,Facilitator 41,,Instructional Coach,,,,,,Somewhat Agree,Strongly Agree,,Strongly Agree,6
a152E00000F2bWPQAZ,District/Network 43,School 117,Walkthrough and Debrief,On-site,9/28/2021,Facilitator 30,Facilitator 29,Facilitator 41,,Instructional Coach,,,,,,Agree,Strongly Agree,,Strongly Agree,9
a152E00000F2bWPQAZ,District/Network 43,School 117,Walkthrough and Debrief,On-site,9/28/2021,Facilitator 30,Facilitator 29,Facilitator 41,,Principal,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F2bWPQAZ,District/Network 43,School 123,Walkthrough and Debrief,On-site,9/28/2021,Facilitator 30,Facilitator 29,Facilitator 41,,Instructional Coach,,,,,,Somewhat Agree,Somewhat Disagree,,Somewhat Disagree,3
a152E00000F2bWPQAZ,District/Network 43,School 123,Walkthrough and Debrief,On-site,9/28/2021,Facilitator 30,Facilitator 29,Facilitator 41,,Instructional Coach,,,,,,Somewhat Agree,Strongly Agree,,Agree,5
a152E00000F2bWPQAZ,District/Network 43,School 123,Walkthrough and Debrief,On-site,9/28/2021,Facilitator 30,Facilitator 29,Facilitator 41,,Instructional Coach,,,,,,Somewhat Agree,Agree,,Strongly Agree,9
a152E00000F2bWPQAZ,District/Network 43,School 123,Walkthrough and Debrief,On-site,9/28/2021,Facilitator 30,Facilitator 29,Facilitator 41,,Principal,,,,,,Strongly Agree,Agree,,Strongly Agree,9
a152E00000F20LmQAJ,District/Network 43,School 126,Walkthrough and Debrief,On-site,9/28/2021,Facilitator 18,Facilitator 17,Facilitator 19,,Instructional Coach,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F20LmQAJ,District/Network 43,School 126,Walkthrough and Debrief,On-site,9/28/2021,Facilitator 18,Facilitator 17,Facilitator 19,,Instructional Coach,,,,,,Somewhat Agree,Strongly Agree,,Agree,7
a152E00000F2OM1QAN,District/Network 44,School 137,Walkthrough and Debrief,On-site,9/28/2021,Facilitator 14,Facilitator 26,,,Assistant Principal,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F2OM1QAN,District/Network 44,School 137,Walkthrough and Debrief,On-site,9/28/2021,Facilitator 14,Facilitator 26,,,Principal,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F2OLXQA3,District/Network 46,School 148,Walkthrough and Debrief,On-site,9/28/2021,Facilitator 51,Facilitator 44,Facilitator 11,,District Leader / CMO Leader,,,,,,Strongly Agree,Strongly Agree,,Somewhat Agree,9
a152E00000F2OLXQA3,District/Network 46,School 148,Walkthrough and Debrief,On-site,9/28/2021,Facilitator 51,Facilitator 44,Facilitator 11,,Principal,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F2OLXQA3,District/Network 46,School 148,Walkthrough and Debrief,On-site,9/28/2021,Facilitator 51,Facilitator 44,Facilitator 11,,Instructional Coach,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F2OMBQA3,District/Network 1,School 1,Walkthrough and Debrief,Virtual,9/29/2021,Facilitator 1,Facilitator 12,,,Instructional Coach,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F2OMBQA3,District/Network 1,School 1,Walkthrough and Debrief,Virtual,9/29/2021,Facilitator 1,Facilitator 12,,,Principal,,,,,,Agree,Agree,,Strongly Agree,10
a152E00000F2OMBQA3,District/Network 1,School 1,Walkthrough and Debrief,Virtual,9/29/2021,Facilitator 1,Facilitator 12,,,Instructional Coach,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F2OMBQA3,District/Network 1,School 1,Walkthrough and Debrief,Virtual,9/29/2021,Facilitator 1,Facilitator 12,,,Instructional Coach,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F26XsQAJ,District/Network 2,School 9,Walkthrough and Debrief,On-site,9/29/2021,Facilitator 3,Facilitator 4,Facilitator 9,Facilitator 2,Principal,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F26XsQAJ,District/Network 2,School 24,Walkthrough and Debrief,On-site,9/29/2021,Facilitator 3,Facilitator 4,Facilitator 9,Facilitator 2,Instructional Coach,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F26XsQAJ,District/Network 2,School 24,Walkthrough and Debrief,On-site,9/29/2021,Facilitator 3,Facilitator 4,Facilitator 9,Facilitator 2,Assistant Principal,,,,,,Strongly Agree,Strongly Agree,,Agree,9
a152E00000F26XsQAJ,District/Network 2,School 24,Walkthrough and Debrief,On-site,9/29/2021,Facilitator 3,Facilitator 4,Facilitator 9,Facilitator 2,Instructional Coach,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F26XsQAJ,District/Network 2,School 24,Walkthrough and Debrief,On-site,9/29/2021,Facilitator 3,Facilitator 4,Facilitator 9,Facilitator 2,Instructional Coach,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,9
a152E00000F26XsQAJ,District/Network 2,School 24,Walkthrough and Debrief,On-site,9/29/2021,Facilitator 3,Facilitator 4,Facilitator 9,Facilitator 2,Assistant Principal,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F26XsQAJ,District/Network 2,School 24,Walkthrough and Debrief,On-site,9/29/2021,Facilitator 3,Facilitator 4,Facilitator 9,Facilitator 2,Assistant Principal,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F26XsQAJ,District/Network 2,School 24,Walkthrough and Debrief,On-site,9/29/2021,Facilitator 3,Facilitator 4,Facilitator 9,Facilitator 2,Instructional Coach,,,,,,Somewhat Agree,Agree,,Strongly Agree,9
a152E00000F26XsQAJ,District/Network 2,School 24,Walkthrough and Debrief,On-site,9/29/2021,Facilitator 3,Facilitator 4,Facilitator 9,Facilitator 2,Instructional Coach,,,,,,Agree,Somewhat Agree,,Agree,7
a152E00000F26XsQAJ,District/Network 2,School 24,Walkthrough and Debrief,On-site,9/29/2021,Facilitator 3,Facilitator 4,Facilitator 9,Facilitator 2,Principal,,,,,,Strongly Agree,Agree,,Agree,10
a152E00000F26XsQAJ,District/Network 2,School 24,Walkthrough and Debrief,On-site,9/29/2021,Facilitator 3,Facilitator 4,Facilitator 9,Facilitator 2,Instructional Coach,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F26XsQAJ,District/Network 2,School 24,Walkthrough and Debrief,On-site,9/29/2021,Facilitator 3,Facilitator 4,Facilitator 9,Facilitator 2,Assistant Principal,,,,,,Agree,Strongly Agree,,Agree,8
a152E00000F26XsQAJ,District/Network 2,School 24,Walkthrough and Debrief,On-site,9/29/2021,Facilitator 3,Facilitator 4,Facilitator 9,Facilitator 2,District Leader / CMO Leader,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F20LgQAJ,District/Network 6,School 41,Walkthrough and Debrief,On-site,9/29/2021,Facilitator 35,Facilitator 11,Facilitator 37,,District Leader / CMO Leader,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F20LgQAJ,District/Network 6,School 41,Walkthrough and Debrief,On-site,9/29/2021,Facilitator 35,Facilitator 11,Facilitator 37,,District Leader / CMO Leader,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F20LgQAJ,District/Network 6,School 41,Walkthrough and Debrief,On-site,9/29/2021,Facilitator 35,Facilitator 11,Facilitator 37,,District Leader / CMO Leader,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F26XsQAJ,District/Network 2,School 50,Walkthrough and Debrief,On-site,9/29/2021,Facilitator 3,Facilitator 4,Facilitator 9,Facilitator 2,Principal,,,,,,Agree,Agree,,Strongly Agree,9
a152E00000F26XsQAJ,District/Network 2,School 85,Walkthrough and Debrief,On-site,9/29/2021,Facilitator 3,Facilitator 4,Facilitator 9,Facilitator 2,District Leader / CMO Leader,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F26XsQAJ,District/Network 2,School 85,Walkthrough and Debrief,On-site,9/29/2021,Facilitator 3,Facilitator 4,Facilitator 9,Facilitator 2,Assistant Principal,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F26XsQAJ,District/Network 2,School 85,Walkthrough and Debrief,On-site,9/29/2021,Facilitator 3,Facilitator 4,Facilitator 9,Facilitator 2,Instructional Coach,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,8
a152E00000F2Me3QAF,District/Network 38,School 96,Walkthrough and Debrief,On-site,9/29/2021,Facilitator 43,Facilitator 5,Facilitator 7,Facilitator 49,Instructional Coach,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F2Me3QAF,District/Network 38,School 96,Walkthrough and Debrief,On-site,9/29/2021,Facilitator 43,Facilitator 5,Facilitator 7,Facilitator 49,Superintendent / CMO Executive Director,,,,,,Agree,Strongly Agree,,Strongly Agree,10
a152E00000F2Me3QAF,District/Network 38,School 96,Walkthrough and Debrief,On-site,9/29/2021,Facilitator 43,Facilitator 5,Facilitator 7,Facilitator 49,District Leader / CMO Leader,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F2Me3QAF,District/Network 38,School 96,Walkthrough and Debrief,On-site,9/29/2021,Facilitator 43,Facilitator 5,Facilitator 7,Facilitator 49,Instructional Coach,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F2Me3QAF,District/Network 38,School 96,Walkthrough and Debrief,On-site,9/29/2021,Facilitator 43,Facilitator 5,Facilitator 7,Facilitator 49,Instructional Coach,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F2uFeQAJ,District/Network 44,School 133,Walkthrough and Debrief,On-site,9/29/2021,Facilitator 26,,,,Assistant Principal,,,,,,Agree,Strongly Agree,,Strongly Agree,10
a152E00000F2uFeQAJ,District/Network 44,School 133,Walkthrough and Debrief,On-site,9/29/2021,Facilitator 26,,,,Assistant Principal,,,,,,Agree,Strongly Agree,,Strongly Agree,10
a152E00000F2OM6QAN,District/Network 44,School 135,Walkthrough and Debrief,On-site,9/29/2021,Facilitator 14,Facilitator 15,,,Principal,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000F2OLcQAN,District/Network 46,School 146,Walkthrough and Debrief,On-site,9/29/2021,Facilitator 51,Facilitator 44,Facilitator 11,,Teacher Leader,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,7
a152E00000F2OLcQAN,District/Network 46,School 146,Walkthrough and Debrief,On-site,9/29/2021,Facilitator 51,Facilitator 44,Facilitator 11,,District Leader / CMO Leader,,,,,,Agree,Agree,,Agree,9
